Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp_Loading,HermiT_Loading,JFact_Loading,Konclude_Loading,Openllet_Loading,Pellet_Loading
ore_ont_14012.owl,6688,16,105622,98878,19693,79149,36,0,56,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4813,0.9039,0.5743,2.7863,0.3611,0.4367
ore_ont_5253.owl,11427,7,115222,103713,14679,88955,79,0,82,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4984,0.5982000000000001,0.5931,2.5623,0.2846,0.2971
ore_ont_5193.owl,8633,73951,91668,83035,9084,73951,0,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.4595,1.0532,0.7103,1.9067,1.0579,0.5977
ore_ont_5059.owl,4322,17296,41406,36399,6321,29985,93,0,686,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1733,0.4194,0.2176,1.3562,0.4524,0.3742
ore_ont_7256.owl,37836,0,75518,37681,37681,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.2925,0.8038,0.3102,1.3197,0.6113999999999999,0.434
ore_ont_14365.owl,37840,0,75523,37683,37683,0,0,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.2811,0.7997,0.3525,1.2623,0.6145,0.4362
ore_ont_9816.owl,54315,0,108619,54304,54304,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.3792,0.9982,0.4328,1.2855,0.7427,0.6043
ore_ont_7540.owl,54721,0,109431,54710,54710,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.3575,1.0564,0.4512,1.2355,0.7906,0.5996
ore_ont_9724.owl,23136,0,61782,37696,36205,0,1491,0,950,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2845,2.7795,0.2832,1.9313,1.0675,1.0654
ore_ont_14572.owl,23136,0,61782,37696,36205,0,1491,0,950,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2875,2.7718,0.2973,1.9279,1.044,1.0449
ore_ont_7361.owl,23136,0,61782,37696,36205,0,1491,0,950,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2672,2.7823,0.2631,1.9344,1.1061,1.0343
ore_ont_15536.owl,583,11934,64411,63804,1092,62706,6,1,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1841,0.4377,0.164,3.0603,0.4371,0.4771
ore_ont_10965.owl,10288,11,130464,120169,11846,108314,9,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.52,0.5702,0.7738,2.7773,0.2897,0.3158
ore_ont_1840.owl,10288,11,130464,120169,11846,108314,9,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.5526,0.5742,0.6745,2.7944,0.2966,0.2879
ore_ont_13220.owl,54092,0,104287,50186,50178,0,8,0,10,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4109,1.1696,0.5455,1.6339,0.9027,0.6992
ore_ont_4141.owl,106,14334,67098,66909,308,66581,20,34,49,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2732,,0.1538,2.2357,0.7987,
ore_ont_14312.owl,27652,0,74662,46940,46940,0,0,0,70,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.237,0.8916,0.2747,1.3006,0.6707,0.5675
ore_ont_11110.owl,16302,7,129647,113341,32286,81052,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.5065,0.7578,0.5868,3.0046,0.4695,0.4506
ore_ont_3737.owl,16303,7,129649,113342,32287,81052,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4847,0.7477,0.5763,2.8799,0.4859,0.4579
ore_ont_191.owl,16303,7,129649,113342,32287,81052,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4692,0.751,0.6597999999999999,2.9007,0.482,0.4664
ore_ont_14879.owl,45462,0,90940,45469,45461,0,8,0,10,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.306,0.9523,0.3956,1.6126,0.7554,0.5308
ore_ont_7389.owl,1007,15078,62478,61446,1447,59987,12,0,26,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.1859,0.3547,0.1845,1.7829,0.515,0.4969
ore_ont_5544.owl,60,17941,65534,65459,216,65240,3,0,16,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2111,0.3189,0.1689,2.0849,0.4743,0.4887
ore_ont_16684.owl,45468,0,90930,45461,45461,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.2958,0.9611,0.365,1.532,0.7094,0.5531
ore_ont_10778.owl,39853,0,120625,80764,80761,0,3,0,8,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.3729,1.2547,0.3902,1.8547,0.9748,0.9773
ore_ont_3414.owl,38919,0,119362,80435,80428,0,7,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3597,1.237,0.4394,2.0047,1.0233,1.0005
ore_ont_13243.owl,38958,0,119500,80529,80523,0,6,0,13,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.3813,1.2171,0.4165,1.9579,1.0128,1.0325
ore_ont_7416.owl,17295,7,135269,117881,34237,83567,77,0,93,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.5112,0.7767999999999999,0.6392,3.208,0.506,0.4995
ore_ont_7607.owl,273,33080,86320,85987,342,85639,6,37,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3774,,0.3419,2.4619,1.0142,
ore_ont_7956.owl,36512,0,112844,76320,76309,0,11,0,13,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3749,2.1349,0.4591,2.5809,0.9645,0.9015
ore_ont_1059.owl,36495,0,112910,76399,76388,0,11,0,17,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3587,2.1798,0.4607,2.6752,0.9928,0.863
ore_ont_9894.owl,29036,0,91018,61953,61930,0,23,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2878,0.9893,0.3082,1.702,0.7371,0.5871
ore_ont_6108.owl,19145,20,141294,122062,35885,86099,78,0,87,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.5329,0.7975,0.5856,3.2753,0.5249,0.5335
ore_ont_11495.owl,37963,0,117003,79020,79008,0,12,0,21,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3895,2.1996,0.4342,2.7247,1.0109,0.9836
ore_ont_5103.owl,369,14353,75402,75012,666,74340,6,1,21,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2139,0.4476,0.2082,2.6751,0.5278,0.4949
ore_ont_1966.owl,20515,7,143139,122596,38131,84424,41,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.5189,0.8318,0.579,3.2728,0.5323,0.5841
ore_ont_6664.owl,32675,0,102820,70140,70136,0,4,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.334,1.0395,0.3492,1.8916,0.7352,0.6131
ore_ont_773.owl,8849,0,146151,137300,9243,128056,1,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.6055,0.6386,0.6301,3.4408,0.2672,0.2855
ore_ont_7803.owl,18672,7,145563,126796,37397,89323,76,0,95,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.5598,0.8808,0.4891,3.4649,0.5466,0.5559
ore_ont_10930.owl,29076,0,91233,62064,61974,0,90,0,93,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2806,1.0635,0.3073,1.7265,0.7225,0.6429
ore_ont_269.owl,19162,0,85089,65926,65926,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.2628,0.9107,0.2173,2.0849,0.6215999999999999,0.6184
ore_ont_2291.owl,36504,0,159150,122646,36500,86146,0,0,0,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,0.6149,0.9174,0.4666,3.1479,0.5839,0.5192
ore_ont_7111.owl,18069,0,93432,75134,74980,0,154,0,229,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2821,1.2991,0.2555,2.3654,2.7654,3.6998
ore_ont_4487.owl,34485,0,107107,72593,72570,0,23,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3424,1.1667,0.3855,2.0169,0.792,0.674
ore_ont_14934.owl,34642,0,107683,73008,72980,0,28,0,34,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.3612,1.1728,0.3787999999999999,1.9561,0.7978000000000001,0.6534
ore_ont_15557.owl,38593,0,166980,128387,38589,89798,0,0,0,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,0.6156999999999999,0.9889,0.5319,3.4507,0.626,0.5987
ore_ont_3954.owl,9161,0,158179,149016,9567,139447,2,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.6122,0.6839,0.7046,3.6543,0.2819,0.3013
ore_ont_14543.owl,25844,7,165203,139358,40464,98893,1,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.6727,0.9669,0.5281,3.5844,1.2476,1.2811
ore_ont_1272.owl,38013,0,109096,71051,71024,0,27,0,33,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3641,1.2828,0.4076,2.0174,0.8457,0.7298
ore_ont_6315.owl,38929,0,128495,89553,89547,0,6,0,13,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.4266,1.8774,0.4481,2.5896,1.1326,1.0852
ore_ont_4617.owl,59006,0,149569,90553,90547,0,6,0,10,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.4662,1.644,0.5246,2.07,1.3351000000000002,0.9855
ore_ont_11817.owl,38958,0,128631,89660,89654,0,6,0,13,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.4197,1.8919,0.4314,2.6467,1.1342,1.0399
ore_ont_5849.owl,38035,18,109442,71290,71112,20,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3823,1.3525,0.4253,2.1374,0.8566,0.7555
ore_ont_3282.owl,38053,18,109460,71290,71130,2,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3981,1.3564,0.4235,2.1398,0.8513000000000001,0.792
ore_ont_10175.owl,39007,0,128846,89826,89820,0,6,0,13,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.4253,1.8661,0.443,2.6399,1.1585,1.0614
ore_ont_2302.owl,39026,0,128938,89904,89897,0,7,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4026,2.0288,0.4587,2.9349,1.1426,1.0813
ore_ont_6120.owl,16307,81052,129654,113344,32289,81052,3,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5582,1.5453,0.9499,2.837,1.5869,0.9808
ore_ont_5755.owl,9220,0,162239,153017,9627,143388,2,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.6667,0.6613,0.7661,3.7532,0.2755,0.3449
ore_ont_9567.owl,9220,0,162239,153017,9627,143388,2,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.6779,0.6557,0.5948,3.7238,0.27,0.309
ore_ont_15237.owl,304,15433,84241,83916,596,83314,6,1,21,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2391,0.4591,0.2183,2.6058,0.5821000000000001,0.5413
ore_ont_15249.owl,54305,0,108626,54312,54304,0,8,0,10,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3953,1.1092,0.4865,1.8852,0.8999,0.6788
ore_ont_14881.owl,20485,13,158302,137705,39088,98536,81,0,112,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.5846,0.9574,0.6202,3.7775,0.5772,0.6348
ore_ont_12448.owl,19748,9,163906,144153,41178,102970,5,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.6097,0.9269,0.4592,3.6883,0.5548,0.6266
ore_ont_9046.owl,10292,108314,130469,120171,11848,108314,9,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.6355999999999999,1.7101,1.2167,2.7178,1.8007,0.9033
ore_ont_15172.owl,10292,108314,130469,120171,11848,108314,9,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.6211,1.7345,1.2132,2.7389,1.8051,0.8747
ore_ont_14556.owl,338,17388,90521,90161,619,89536,6,1,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2894,0.4992,0.2111,2.755,0.617,0.6003
ore_ont_7914.owl,17680,11,161922,144081,35398,108512,171,0,161,15,OWL2_DL - OWL2_FULL,OWL2_DL,0.642,1.5195,0.6659,4.1,0.6263,0.7424
ore_ont_11559.owl,68466,0,137530,69065,69065,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.4466,1.4074,0.5335,1.9233,1.0373,0.8519
ore_ont_6726.owl,39875,0,125677,85797,85793,0,4,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4018,1.2729,0.4326,2.3042,0.8927999999999999,0.79
ore_ont_13902.owl,20336,0,99121,78784,78784,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.3367,1.0031,0.2178,2.4547,0.6998,0.6807
ore_ont_3816.owl,346,5162,98088,97605,462,96929,214,27,110,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2939,0.4437,0.1187,2.984,0.6889000000000001,0.6226
ore_ont_13708.owl,61321,4912,130226,68580,62953,5112,515,4,322,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4618,1.5477,0.5873,1.9957,1.3068,1.0486
ore_ont_11457.owl,61321,4912,130226,68580,62953,5112,515,4,322,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4754,1.5731,0.5682,2.0419,1.2615,1.0281
ore_ont_16315.owl,4895,58273,108506,103494,2537,100799,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.5,1.1554,0.5879,11.5534,1.4105,1.1298
ore_ont_10008.owl,41685,0,129964,88250,88227,0,23,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4046,1.3817,0.4121,2.3578,0.9703,0.8763
ore_ont_8723.owl,5116,58273,109313,104031,2983,100816,232,0,169,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5031,1.1662,0.686,9.4211,1.3976,1.0257
ore_ont_16184.owl,61736,4912,131727,69349,63260,5112,977,0,644,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.4763,1.6309,0.606,1.9482,1.4327,1.016
ore_ont_795.owl,47145,0,153762,106608,106598,0,10,0,10,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.4951,1.9075,0.456,2.9185,1.3383,1.3468
ore_ont_14025.owl,42720,0,115519,72705,72615,0,90,0,94,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4327,1.2736,0.4354,2.4652,0.8746,0.7478
ore_ont_12522.owl,2089,21399,90308,88194,3007,85175,12,0,26,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.2574,0.5567,0.2843,2.5789,0.7821,0.6914
ore_ont_1123.owl,45002,7,141935,96686,52604,43899,183,47,201,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4876,1.2588,0.5386,61.9593,0.8945,0.8545
ore_ont_3873.owl,25609,0,189561,163944,26367,137569,8,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.7857000000000001,1.2145,0.6619,4.3779,0.5448999999999999,0.7636
ore_ont_5781.owl,8853,128056,146156,137302,9245,128056,1,0,2,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.7289,1.9915,1.3858,3.1578,2.0435,1.0039
ore_ont_16511.owl,14,22122,87095,86996,153,86805,38,28,58,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3096,0.485,0.2075,2.6261,0.7295,0.8163
ore_ont_4782.owl,37337,0,120469,83039,82949,0,90,0,93,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4078,1.3337,0.4078,2.2917,0.9059,0.8356
ore_ont_11207.owl,1083,18177,103286,102179,2191,99982,6,1,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3439,0.8147,0.277,5.6401,0.7513,0.7158
ore_ont_3794.owl,28466,0,74387,44956,43365,0,1591,2,964,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3377,7.4417,0.3826,2.5852,1.6801,1.3464
ore_ont_1270.owl,9312,40125,122455,101733,29811,65120,6802,69,11312,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,0.6582,4.4016,1.2355,1.0807
ore_ont_6816.owl,19752,102970,163911,144155,41180,102970,5,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.7301,2.0149,1.2684,3.5935,2.166,1.309
ore_ont_15372.owl,194,33238,116610,116404,213,116181,10,2,10,0,OWL2_DL - OWL2_QL - OWL2_RL - OWL2_FULL,OWL2_DL,0.462,0.6901,0.3734,3.3069,1.2107,1.1589
ore_ont_10127.owl,689,20373,107500,106790,1236,105548,6,1,21,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3329,0.7243,0.2855,4.7394,0.8054,0.82
ore_ont_15696.owl,106896,0,213790,106894,106894,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.7693,2.2615,0.9116,2.682,1.8983,1.4411
ore_ont_8557.owl,12053,0,102336,90282,90282,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.3295,1.0049,0.1692,2.6775,0.6948,0.7061
ore_ont_3508.owl,35836,0,104508,68554,68554,0,0,39,79,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3958,1.173,0.4058,2.0176,0.9554,0.9561
ore_ont_11293.owl,44271,0,159204,114924,114922,0,2,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5243,1.6681,0.4656,2.9635,1.6293,1.6116
ore_ont_4166.owl,9164,139447,158184,149018,9571,139447,0,0,2,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.8376,2.087,1.5599,3.5769,2.2758000000000003,1.042
ore_ont_15929.owl,44271,0,160026,115746,115744,0,2,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.544,1.6904,0.4921,2.9625,1.6289,1.5775
ore_ont_8858.owl,9224,143388,162244,153019,9629,143388,2,0,2,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.8421,2.1851,1.6038,3.6235,2.3188,1.085
ore_ont_10248.owl,44857,0,162912,118046,118044,0,2,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5064,1.7149,0.4881999999999999,3.05,1.6562,1.701
ore_ont_5612.owl,44861,0,162917,118048,118046,0,2,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.527,1.7755,0.4432,3.0631,1.6734,1.6611
ore_ont_13276.owl,32509,0,144151,111371,111205,0,166,0,271,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.5018,1.8187,0.3888999999999999,3.2805,4.525,5.5826
ore_ont_13928.owl,53085,106,154828,101626,101360,108,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.5784,1.8924,0.5428000000000001,2.9038,1.2607,1.0891
ore_ont_15226.owl,53103,18,154846,101626,101466,2,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.545,1.922,0.5444,2.9155,1.24,1.0999
ore_ont_9835.owl,46247,0,160649,114139,113985,0,154,0,263,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.578,3.4382,0.5837,4.2088,1.6237,1.7188
ore_ont_7127.owl,65370,0,186268,120879,120864,0,15,0,20,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.7141,3.2588,0.7504,3.9682,1.7816,1.6463
ore_ont_5289.owl,50770,18,149005,98118,97940,20,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.6427,1.8828,0.4978,2.9157,1.2141,1.0939
ore_ont_8068.owl,25520,7,223694,198170,42998,155169,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.9829,1.1391,0.7548,5.1399,0.636,0.7167
ore_ont_2361.owl,23851,11,219662,195804,50898,144897,9,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.9868,1.1649,0.7455,5.0062,0.6991,0.8076
ore_ont_5549.owl,23851,11,219662,195804,50898,144897,9,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.9904,1.1583,0.7138,5.0038,0.7141000000000001,0.7687
ore_ont_14221.owl,512,21598,115216,114684,957,113721,6,1,20,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4167,0.6856,0.2924,4.0292,0.827,0.8391
ore_ont_2803.owl,44271,0,160027,115746,115744,0,2,0,10,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5456,1.7135,0.4605,3.0104,1.6655,1.6049
ore_ont_16089.owl,44275,0,160032,115748,115746,0,2,0,10,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5785,1.758,0.478,2.9981,1.6738,1.5995
ore_ont_2415.owl,23863,11,220800,196861,51675,145095,91,0,76,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.9808,1.3343,0.7591,5.2822,0.7602,0.8155
ore_ont_2738.owl,45619,0,162376,116620,116412,0,208,0,138,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.571,24.9058,0.5730000000000001,5.6066,1.5511,1.5529
ore_ont_14351.owl,525,6942,121996,121334,658,120462,214,27,110,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4844,0.5316,0.1623,3.579,0.9201,0.8252
ore_ont_16680.owl,32726,0,145248,112255,112083,0,172,0,267,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.542,1.8689,0.3925,3.3327,4.4646,5.7272
ore_ont_14601.owl,679,22089,117052,116348,1260,115082,6,1,25,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4234,0.8096,0.3437,5.3088,0.8499,0.8132
ore_ont_4233.owl,38707,0,241058,202351,38703,163648,0,0,0,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,0.9712,1.1662,0.8703,5.3238,0.7272,0.7157
ore_ont_10068.owl,17558,0,227919,210353,30111,180242,0,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.924,1.02,0.7127,5.0003,0.5172,0.6633
ore_ont_3215.owl,54974,0,109959,54977,54973,0,4,0,9,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.6725,4.8256,0.6481,5.2725,1.6002,1.3
ore_ont_5927.owl,78977,0,200696,121712,121708,0,4,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.8166,2.2157,0.7153,3.2725,2.0881,1.8885
ore_ont_10032.owl,78980,0,200702,121715,121712,0,3,0,7,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.7476,2.1913,0.7319,3.4246,2.0828,1.9028
ore_ont_11005.owl,63168,18,166779,103494,103334,2,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.7496,2.2121,0.6339,3.5739,1.4717,1.2775
ore_ont_12414.owl,27889,7,238661,210765,47518,163244,3,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.0926,1.2313,0.7638,5.4353,0.6692,0.7909
ore_ont_13937.owl,53306,106,169983,116511,116154,125,232,0,169,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.6517,1.8717,0.549,3.184,1.3316,1.2742
ore_ont_6722.owl,50991,18,164759,113602,113333,37,232,0,169,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.6306,1.8275,0.5453,3.1951,1.3732,1.2706
ore_ont_6952.owl,83036,0,169155,86108,86102,0,6,0,11,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.7492,3.5569,0.9113,4.5604,2.0036,1.5612
ore_ont_11053.owl,9157,34875,79096,69918,34959,34959,0,0,21,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5254,3.2809,0.5248,4.4588,1.438,1.4849
ore_ont_15695.owl,32750,39,146426,113465,113165,39,261,0,213,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.6029,3.1347,0.4498,4.4875,1.9681,2.0354
ore_ont_10136.owl,26970,11,242288,215217,57131,157995,91,0,101,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.0898,1.3605,0.8834,5.9815000000000005,0.8059000000000001,0.851
ore_ont_16235.owl,27882,7,241966,214080,50941,163136,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.148,1.4683,0.9977,5.607,0.7103,0.788
ore_ont_13242.owl,56632,0,184312,127483,127369,0,114,0,198,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.693,3.7871,0.6939,4.8549,2.1615,2.1763
ore_ont_9663.owl,58193,0,188861,130460,130342,0,118,0,209,1,OWL2_DL - OWL2_FULL,OWL2_DL,0.725,3.9001,0.7009,5.0114,2.2622,2.2443
ore_ont_4033.owl,9158,34875,84389,75209,40250,34959,0,0,22,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5369,3.357,0.5566,4.5929,1.4659,1.4056
ore_ont_15687.owl,27397,634,66133,38380,37642,714,24,5,352,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4765,,0.4645,9.7141,7.6795,6.2406
ore_ont_16767.owl,1670,27374,122485,120789,2358,118419,12,0,27,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.3772,0.7031000000000001,0.3864,3.2453,0.9899,0.9075
ore_ont_14742.owl,75141,0,240929,165786,119558,46225,3,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.8414999999999999,2.2643,0.9265,4.8191,4.6085,3.8104
ore_ont_7868.owl,74057,0,219035,144956,144935,0,21,0,24,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.7661,3.0704,0.7335,4.202,2.1222,1.9015
ore_ont_1043.owl,26339,137569,200332,173986,36409,137569,8,0,8,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.9322,2.6587,1.7255,4.559,2.6378,1.5247
ore_ont_955.owl,75141,0,240929,165786,119558,46225,3,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.874,2.2224,0.8449,4.8106,4.3612,4.0323
ore_ont_13969.owl,78979,0,247812,168826,121708,47114,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.9144,2.4267,0.9656,4.5399,2.1337,1.8065
ore_ont_12651.owl,78979,0,247812,168826,121708,47114,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.9363,2.3064,0.9221,4.5037,2.1429,1.8382
ore_ont_4744.owl,78979,0,247812,168826,121708,47114,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.926,2.2812,1.0037,4.4698,2.078,1.8473
ore_ont_11519.owl,80468,0,207028,126545,126541,0,4,0,15,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.7643,2.2979,0.7415,3.5472,2.3355,2.042
ore_ont_6712.owl,42183,0,110463,68125,68125,0,0,52,103,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.447,3.947,0.4826,2.8268,1.4307,1.3178
