Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp_Realization,HermiT_Realization,JFact_Realization,Konclude_Realization,Openllet_Realization,Pellet_Realization,KoncludeCLI_Realization,Factpp_Loading,HermiT_Loading,JFact_Loading,Konclude_Loading,Openllet_Loading,Pellet_Loading,Factpp_Realization_LoadingAdded,HermiT_Realization_LoadingAdded,JFact_Realization_LoadingAdded,Konclude_Realization_LoadingAdded,Openllet_Realization_LoadingAdded,Pellet_Realization_LoadingAdded,KoncludeCLI_Realization_LoadingAdded
ore_ont_16509.owl,2419,0,12663,10233,3169,7055,9,0,11,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1235,10.2561,4.6962,0.0260999999999999,0.1566,0.1387,0.1777,0.0707,0.1299,0.0734,0.2874,0.0785,0.0732,0.19419999999999998,10.386,4.7696000000000005,0.3134999999999999,0.23509999999999998,0.21189999999999998,0.1777
ore_ont_7180.owl,2478,0,12904,10415,3228,7178,9,0,11,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1297,10.5353,4.6843,0.0266,0.1649,0.1394,0.1804,0.069,0.1318,0.0643,0.2926,0.0686,0.0743,0.19870000000000002,10.6671,4.748600000000001,0.31920000000000004,0.23349999999999999,0.2137,0.1804
ore_ont_12000.owl,3300,0,14829,11528,5423,6104,1,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0832,1.3757,7.4607,0.0348,0.3799,0.2866,0.1906,0.0670999999999999,0.1571,0.0742,0.3065,0.0895,0.0818,0.15029999999999988,1.5328,7.5349,0.3413,0.46940000000000004,0.3684,0.1906
ore_ont_16547.owl,3300,0,14846,11545,5440,6104,1,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0865,1.4116,7.9456,0.0351,0.385,0.2855,0.1905,0.0666,0.1571,0.0754,0.305,0.0991,0.1209,0.1531,1.5687,8.020999999999999,0.3401,0.4841,0.4064,0.1905
ore_ont_15184.owl,2999,1135,9904,6376,4129,1872,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.055,115.6625,2.5375,0.2433,6.0888,,0.4308,0.0498,0.1794,0.0584,0.258,0.1258,,0.1048,115.8419,2.5959,0.5013,6.2146,,0.4308
ore_ont_13857.owl,2999,1135,9912,6384,4129,1880,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0549,115.4705,2.6,0.2448,6.1211,,0.4304,0.0448,0.1599,0.0524,0.2481,0.125,,0.0997,115.6304,2.6524,0.4929,6.2461,,0.4304
ore_ont_14593.owl,2994,1152,9943,6429,4117,1930,382,32,489,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0555,136.2842,2.7515,0.2391,6.3809,,0.4295,0.0475,0.1729,0.0526,0.2476,0.1187,,0.10300000000000001,136.4571,2.8041,0.4867,6.499599999999999,,0.4295
ore_ont_9382.owl,2994,1152,9943,6429,4117,1930,382,32,489,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0556,136.1157,2.7568,0.2425,6.3615,,0.4267,0.045,0.1786,0.052,0.2603,0.1143,,0.1006,136.2943,2.8088,0.5027999999999999,6.4758000000000004,,0.4267
ore_ont_9558.owl,2999,1135,9939,6411,4128,1908,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0549,117.9386,2.7168,0.2467,6.0486,,0.4305,0.0439,0.1674,0.0574,0.263,0.1234,,0.0988,118.106,2.7742,0.5097,6.172000000000001,,0.4305
ore_ont_6815.owl,2999,1135,9940,6412,4129,1908,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0543,116.377,2.6877,0.2445999999999999,5.9399,,0.4325,0.0442,0.1814,0.0572,0.246,0.123,,0.0985,116.55839999999999,2.7449,0.4905999999999999,6.0629,,0.4325
ore_ont_9758.owl,2999,1135,9940,6412,4129,1908,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0562999999999999,117.6809,2.7297,0.2439,6.0589,,0.4329,0.0479,0.1759,0.0537,0.2469,0.111,,0.1041999999999999,117.85679999999999,2.7834,0.4908,6.1699,,0.4329
ore_ont_2531.owl,2994,1152,9969,6443,4129,1932,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0545999999999999,135.6723,2.7164,0.2453,6.3077,,0.4387,0.0448,0.181,0.0554,0.2476,0.1253,,0.0993999999999999,135.85330000000002,2.7718000000000003,0.4929,6.433,,0.4387
ore_ont_14331.owl,3005,1152,9996,6459,4145,1932,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0563,137.2932,2.6326,0.2488,6.5569,,0.4433,0.0429,0.1711,0.0573,0.2522,0.1162,,0.09920000000000001,137.4643,2.6899,0.501,6.6731,,0.4433
ore_ont_253.owl,1859,2390,10356,8493,3709,4780,4,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.2264,1.3425,4.7646,0.0234,4.8375,3.477,0.188,0.0491,0.1575,0.0547999999999999,0.2864,0.1195,0.0773,0.27549999999999997,1.5,4.8194,0.30979999999999996,4.957000000000001,3.5543,0.188
ore_ont_10423.owl,3024,1173,10115,6561,4162,2023,376,32,499,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0555,126.0013,2.8058,0.2464,6.3169,,0.4486,0.047,0.1757,0.0527,0.2531,0.1197,,0.10250000000000001,126.177,2.8585000000000003,0.4995,6.4366,,0.4486
ore_ont_6354.owl,3724,1270,10730,6503,4331,1704,468,0,504,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.1596,1.0785,3.0274,0.1929,0.7088,0.5835,0.3691,0.0506,0.1659,0.0634,0.2173,0.1176,0.1084,0.2102,1.2444,3.0908,0.4102,0.8264,0.6919,0.3691
ore_ont_4260.owl,2366,7,14791,12421,4430,7989,2,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1015,0.4696,6.6504,0.0305,0.1262,0.0938,0.1986,0.0716,0.1393,0.0727,0.3255,0.08,0.0943,0.1731,0.6089,6.7231000000000005,0.356,0.2062,0.1881,0.1986
ore_ont_15917.owl,3018,0,13362,10340,4863,5474,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.5091,2.464,8.0503,0.0332,0.3067,0.246,0.1955,0.0526,0.1403,0.0716,0.3042,0.0917,0.1064,0.5617,2.6043,8.1219,0.33740000000000003,0.3984,0.3524,0.1955
ore_ont_15341.owl,3044,0,13480,10431,4832,5596,3,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.5188,2.4068,8.9405,0.0344,0.2788,0.2558,0.1971,0.0567,0.1431,0.0798,0.3105,0.0924,0.0801,0.5755,2.5499,9.0203,0.3449,0.3712,0.33590000000000003,0.1971
ore_ont_13840.owl,3044,0,13480,10431,4832,5596,3,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.5393,2.4255,8.6896,0.034,0.2871,0.257,0.1972,0.0526,0.1464,0.071,0.3068,0.0919,0.104,0.5919,2.5719,8.7606,0.3408,0.379,0.361,0.1972
ore_ont_1539.owl,2996,1135,10166,6641,4129,2137,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0574,126.7861,2.5775,0.2459,6.2054,,0.4463,0.0493,0.1799,0.0506,0.2598,0.1179,,0.10669999999999999,126.96600000000001,2.6281000000000003,0.5057,6.3233,,0.4463
ore_ont_14255.owl,2999,1135,10183,6655,4129,2151,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0550999999999999,129.4861,2.7612,0.2447,6.2388,,0.4482,0.0558,0.1763,0.0519,0.2656,0.1217,,0.1108999999999999,129.6624,2.8131,0.5103,6.3605,,0.4482
ore_ont_8326.owl,2991,1152,10195,6672,4129,2161,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0549,145.7754,2.6354,0.2484,6.4954,,0.4494,0.0435,0.1896,0.0619,0.258,0.1168,,0.09839999999999999,145.965,2.6973000000000003,0.5064,6.6122,,0.4494
ore_ont_10588.owl,3000,1135,10188,6660,4129,2156,375,32,497,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0556,125.6701,2.7193,0.2477,6.1935,,0.4447,0.0484,0.1747,0.0578,0.2591,0.1198,,0.104,125.8448,2.7771,0.5068,6.3133,,0.4447
ore_ont_8684.owl,2999,1135,10188,6660,4126,2159,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0552,126.8403,2.7264,0.2537,6.2954,,0.4439,0.0494,0.1765,0.0617,0.2564,0.1188,,0.1046,127.0168,2.7881,0.5101,6.4142,,0.4439
ore_ont_13150.owl,2999,1135,10191,6663,4130,2158,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0550999999999999,128.37040000000002,2.6257,0.2497,6.311,,0.4387,0.0532,0.176,0.0611,0.2617,0.1146,,0.1082999999999999,128.5464,2.6868000000000003,0.5114,6.4256,,0.4387
ore_ont_259.owl,2999,1135,10191,6663,4129,2159,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0558,125.5221,2.6596,0.2514,6.1966,,0.4423,0.0433,0.1731,0.0598,0.2549,0.1245,,0.0991,125.6952,2.7194000000000003,0.5063,6.3211,,0.4423
ore_ont_4162.owl,2999,1135,10191,6663,4129,2159,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0554,127.3691,2.6627,0.2462,6.2629,,0.4449,0.0535,0.1855,0.0619,0.254,0.1151,,0.1089,127.55460000000001,2.7246,0.5002,6.378,,0.4449
ore_ont_8359.owl,2999,1135,10191,6663,4129,2159,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.055,122.1988,2.5862,0.2519,6.3212,,0.4452,0.0434,0.1874,0.0499,0.2606,0.1166,,0.0984,122.3862,2.6361,0.5125,6.4378,,0.4452
ore_ont_8286.owl,2999,1135,10191,6663,4129,2159,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0557,127.7221,2.7305,0.2512,6.4134,,0.4475,0.052,0.1712,0.064,0.2604,0.1229,,0.10769999999999999,127.8933,2.7945,0.5116,6.5363,,0.4475
ore_ont_4515.owl,2999,1135,10191,6663,4129,2159,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0550999999999999,130.1,2.6766,0.249,6.1149,,0.4471,0.0477,0.181,0.0633,0.2622,0.1222999999999999,,0.10279999999999989,130.281,2.7399,0.5112,6.2372,,0.4471
ore_ont_16565.owl,2999,1135,10192,6664,4130,2159,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0559,129.622,2.6597,0.2425,6.3285,,0.4479,0.0472,0.1716,0.0534,0.2605,0.1168,,0.1031,129.79360000000003,2.7131,0.503,6.4453,,0.4479
ore_ont_12884.owl,2999,1135,10192,6664,4130,2159,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0557,130.2247,2.6764,0.2438,6.2778,,0.4503,0.0457,0.1752999999999999,0.0559,0.2645,0.1168,,0.10139999999999999,130.4,2.7323,0.5083,6.3946,,0.4503
ore_ont_4581.owl,3001,1142,10205,6675,4131,2169,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0556,132.6419,2.5141,0.2420999999999999,6.3214,,0.4505,0.0485,0.172,0.0519,0.2633,0.1228,,0.1041,132.8139,2.566,0.5053999999999998,6.4441999999999995,,0.4505
ore_ont_9186.owl,2995,1152,10220,6694,4129,2183,382,32,500,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0557,177.72,2.7779,0.2444,6.662,,0.4546,0.0616,0.1822,0.0569,0.2592,0.1187,,0.1173,177.9022,2.8348,0.5036,6.7806999999999995,,0.4546
ore_ont_15352.owl,2994,1152,10220,6694,4129,2183,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0552,154.8347,2.5024,0.2419,6.4425,,0.4543,0.0563,0.1649,0.0496,0.2646,0.1169,,0.1115,154.9996,2.552,0.5065,6.5594,,0.4543
ore_ont_8171.owl,2994,1152,10220,6694,4129,2183,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.056,144.8821,2.8506,0.2452,6.5167,,0.4539,0.0437,0.1656,0.0586,0.2614,0.1173,,0.09970000000000001,145.04770000000002,2.9092000000000002,0.5066,6.634,,0.4539
ore_ont_5543.owl,2994,1152,10220,6694,4129,2183,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0565,142.7678,2.8040000000000003,0.2465,6.3766,,0.4511,0.0479,0.174,0.0608,0.2711,0.1244,,0.10439999999999999,142.9418,2.8648000000000002,0.5176000000000001,6.5009999999999994,,0.4511
ore_ont_9037.owl,2994,1152,10221,6695,4130,2183,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0561,144.1613,2.7909,0.247,6.5435,,0.4511,0.0488,0.1689,0.0579,0.2622,0.1123,,0.1049,144.33020000000002,2.8488,0.5092,6.6558,,0.4511
ore_ont_7775.owl,1398,1483,6688,5257,2892,2328,37,1,32,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3111,13.0617,4.6511,0.0483,3.3321,3.0154,0.1708,0.0329,0.159,0.0397,0.2134,0.0892999999999999,0.0729,0.344,13.2207,4.690799999999999,0.2617,3.4213999999999998,3.0883000000000003,0.1708
ore_ont_12474.owl,3006,1152,10245,6707,4150,2175,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0557,144.07240000000002,2.6892,0.2454,6.6013,,0.449,0.0522,0.1832,0.0552,0.2731,0.1164,,0.1079,144.25560000000002,2.7444,0.5185,6.7177,,0.449
ore_ont_13700.owl,2554,1884,7219,4625,2687,1895,43,7,33,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2931999999999999,10.6558,4.1134,0.0516999999999999,0.6265,,0.2502,0.0549,0.1321999999999999,0.0554,0.2651,0.135,0.0919,0.3480999999999999,10.787999999999998,4.1688,0.3167999999999999,0.7615,,0.2502
ore_ont_13851.owl,3535,1226,10569,6698,4841,1670,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0789,62.8703,3.535,0.2195,9.8926,,0.4272,0.0575,0.1892,0.0518,0.254,0.114,0.1012,0.1364,63.0595,3.5868,0.47350000000000003,10.0066,,0.4272
ore_ont_14919.owl,3008,1165,10247,6710,4141,2194,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0564,128.96,2.7255,0.2438,6.396,,0.4497,0.0469,0.1738,0.0594,0.2657,0.1240999999999999,,0.1033,129.1338,2.7849,0.5095,6.5201,,0.4497
ore_ont_8668.owl,3535,1226,10575,6704,4842,1675,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0773,64.2494,3.5758,0.2243,10.6454,,0.4277,0.0515,0.1857,0.0529,0.2561,0.1108,0.1088,0.1288,64.43509999999999,3.6287000000000003,0.4804,10.7562,,0.4277
ore_ont_11696.owl,3535,1226,10576,6705,4842,1676,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0761999999999999,61.933,3.2811,0.2229,10.2628,,0.4252,0.0432,0.1674999999999999,0.0532,0.2452,0.1257,0.11,0.11939999999999991,62.1005,3.3343,0.46809999999999996,10.3885,,0.4252
ore_ont_16017.owl,3535,1226,10579,6708,4842,1679,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0784,64.1905,3.4608,0.2217,10.1643,,0.4279,0.0472,0.1792,0.0608,0.2595,0.1281,,0.1256,64.3697,3.5216,0.4812,10.2924,,0.4279
ore_ont_14183.owl,3539,1226,10585,6709,4847,1675,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0746,64.523,3.3963,0.2222,9.8665,,0.4264,0.0557,0.1702,0.0545999999999999,0.2522,0.1145,0.1006,0.1303,64.69319999999999,3.4509,0.4744,9.981,,0.4264
ore_ont_6847.owl,3534,1226,10578,6708,4840,1681,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0769,57.5523,3.3461,0.2262,10.2014,,0.4239,0.0541,0.1697,0.0505,0.2542,0.1148,0.0984,0.131,57.722,3.3966,0.4804,10.3162,,0.4239
ore_ont_4958.owl,3535,1226,10579,6708,4840,1681,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0756999999999999,56.3812,3.4064,0.2207,10.547,,0.4243,0.056,0.1707,0.0561,0.2512,0.1129,0.1108,0.1316999999999999,56.551899999999996,3.4625,0.4719,10.6599,,0.4243
ore_ont_4429.owl,3005,1178,10273,6736,4144,2210,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0574,147.2853,2.7872,0.2455999999999999,6.4953,,0.4516,0.0465,0.1888999999999999,0.0619,0.261,0.1206,,0.10389999999999999,147.4742,2.8491,0.5065999999999999,6.6159,,0.4516
ore_ont_10058.owl,3535,1226,10583,6713,4840,1686,187,29,307,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0769,63.7365,3.3402,0.2212,10.3106,,0.4275,0.0506,0.1842,0.0609,0.2523,0.118,0.1208,0.1275,63.9207,3.4011,0.47350000000000003,10.428600000000001,,0.4275
ore_ont_3584.owl,2998,1164,10277,6747,4135,2230,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0569,149.763,2.7882,0.2482,6.6106,,0.4507,0.0455,0.1804,0.0618,0.2682,0.122,,0.10239999999999999,149.9434,2.8499999999999996,0.5164,6.7326,,0.4507
ore_ont_4188.owl,3535,1226,10585,6714,4841,1686,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0766,63.2723,3.2639,0.221,10.0576,,0.423,0.0455,0.1792,0.0571,0.2504,0.1129,0.1028,0.1221,63.4515,3.321,0.47140000000000004,10.1705,,0.423
ore_ont_4770.owl,3535,1226,10585,6714,4841,1686,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0775,62.9783,3.2145,0.2245,9.9658,,0.4234,0.0438,0.1856,0.0622,0.2588,0.1148,0.1067,0.12129999999999999,63.1639,3.2767,0.48329999999999995,10.0806,,0.4234
ore_ont_7084.owl,3043,1135,10286,6713,4190,2148,375,33,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.056,125.9364,2.7376,0.2435999999999999,6.4704,,0.4468,0.0535,0.1805,0.0558,0.2645,0.1299,,0.1095,126.1169,2.7934,0.5080999999999999,6.6003,,0.4468
ore_ont_11289.owl,3539,1226,10595,6719,4847,1685,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0757,61.8538,3.3826,0.2207,9.6059,,0.4193,0.0519,0.1648,0.0649,0.2534,0.1158,,0.1276,62.0186,3.4475000000000002,0.4741,9.7217,,0.4193
ore_ont_11948.owl,3539,1226,10595,6719,4847,1685,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0761,62.9808,3.4837,0.2211,10.1079,,0.4251,0.0511,0.1769,0.0601,0.2453,0.1194,,0.1272,63.157700000000006,3.5437999999999996,0.4664,10.227300000000001,,0.4251
ore_ont_8719.owl,2998,1176,10274,6744,4137,2225,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0569,151.71880000000002,2.6973000000000003,0.2522,6.8283,,0.4503,0.0513999999999999,0.1942,0.0556,0.2663,0.1164,,0.1082999999999999,151.913,2.7529000000000003,0.5185,6.944699999999999,,0.4503
ore_ont_14878.owl,3562,1226,10621,6723,4873,1663,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.076,63.0339,3.2383,0.2222,10.4991,,0.4192,0.0462,0.1835,0.06,0.2512,0.1122,0.1131,0.1222,63.217400000000005,3.2983000000000002,0.4734,10.6113,,0.4192
ore_ont_4092.owl,3535,1226,10597,6726,4840,1699,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0757999999999999,58.7626,3.4854000000000003,0.2199,10.0567,,0.4168,0.0466,0.183,0.053,0.2444,0.1134,0.1094,0.1223999999999999,58.9456,3.5384,0.46430000000000005,10.1701,,0.4168
ore_ont_15355.owl,2147,7568,12571,10397,2805,7568,24,0,28,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.057,7.6634,4.8714,0.026,0.3264,0.2791,0.2305,0.0614,0.1628,0.0953,0.2846,0.1612,0.1066,0.1184,7.8262,4.9667,0.31060000000000004,0.48760000000000003,0.38570000000000004,0.2305
ore_ont_5298.owl,3555,1226,10630,6739,4866,1686,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0785,65.714,3.3274,0.2231,9.8295,,0.4187,0.047,0.1837,0.0624,0.2619,0.1153,0.1075,0.1255,65.8977,3.3897999999999997,0.485,9.944799999999999,,0.4187
ore_ont_14237.owl,3538,1226,10618,6744,4846,1711,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.076,66.33,3.4952,0.2266,9.9981,,0.4248,0.0508,0.1852,0.0547,0.2655,0.1252,0.1061,0.1268,66.5152,3.5499,0.4921,10.1233,,0.4248
ore_ont_13679.owl,3044,1152,10345,6760,4192,2183,385,32,510,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0576,148.8123,2.8169,0.2566,6.7417,,0.4512,0.0509,0.1846,0.0569,0.263,0.1232999999999999,,0.1085,148.99689999999998,2.8738,0.5196000000000001,6.864999999999999,,0.4512
ore_ont_7537.owl,3535,1226,10644,6773,4840,1746,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0786999999999999,58.7232,3.2863,0.2259,9.8435,,0.4236,0.0546,0.1848999999999999,0.0615,0.2618,0.1234,,0.1332999999999999,58.9081,3.3478000000000003,0.48769999999999997,9.9669,,0.4236
ore_ont_5398.owl,3546,1226,10672,6790,4858,1745,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.079,57.7907,3.5044,0.2322,9.7655,,0.4256,0.0514,0.1816,0.066,0.2524,0.1286,,0.13040000000000002,57.972300000000004,3.5704,0.48460000000000003,9.8941,,0.4256
ore_ont_336.owl,3587,1231,10691,6768,4901,1680,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0775,65.6744,3.4916,0.2358,11.3908,,0.4272,0.0432,0.1804,0.0651,0.2573,0.1183,0.1132,0.1207,65.85480000000001,3.5567,0.4931,11.5091,,0.4272
ore_ont_9534.owl,3052,1177,10383,6801,4206,2220,375,33,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0598,138.8599,2.95,0.2905,6.8201,,0.4822,0.0443,0.175,0.0618,0.2593,0.1226,,0.1041,139.03490000000002,3.0118,0.5498,6.9427,,0.4822
ore_ont_14286.owl,2366,7,14791,12421,4430,7989,2,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1,0.4618,6.6497,0.0291,0.1326,0.0957,0.1951,0.0723,0.1371,0.0759,0.3273999999999999,0.0817,0.0795,0.1723,0.5989,6.7256,0.35649999999999993,0.2143,0.1752,0.1951
ore_ont_2213.owl,3016,1190,10420,6869,4165,2321,383,32,504,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0599,156.6764,2.7805,0.3167,7.2228,,0.5253,0.0503,0.1754,0.0623,0.2739999999999999,0.124,,0.11019999999999999,156.8518,2.8428,0.5906999999999999,7.3468,,0.5253
ore_ont_11989.owl,3010,1135,10359,6820,4150,2295,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0571,129.186,2.5543,0.273,6.2803,,0.4718,0.0516999999999999,0.1722,0.053,0.2794,0.1188,,0.1087999999999999,129.3582,2.6073,0.5524,6.399100000000001,,0.4718
ore_ont_12468.owl,2997,1135,10377,6851,4130,2346,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.059,130.5907,2.7844,0.2759,6.1971,,0.4738,0.0508,0.1664,0.0527,0.2643999999999999,0.1174,,0.1098,130.7571,2.8371000000000004,0.5402999999999999,6.3145,,0.4738
ore_ont_13674.owl,3005,1152,10388,6851,4150,2319,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0578,146.8703,2.6621,0.2733,6.3197,,0.4729,0.0471,0.1708,0.0601,0.2662,0.1278,,0.1049,147.0411,2.7222,0.5395,6.4475,,0.4729
ore_ont_9896.owl,2393,0,14473,12076,3684,8389,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.5596,3.3706,9.6042,0.0279,0.2441,0.2204,0.2082,0.0563,0.13,0.0739,0.3471,0.0794,0.0692,0.6159,3.5006,9.6781,0.375,0.3235,0.2896,0.2082
ore_ont_3771.owl,2231,426,5324,3093,2622,471,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0074,0.7422,0.158,0.0245,0.1135,0.0827,0.1181,0.0247,0.0996,0.0371,0.1148,0.0735,0.056,0.032100000000000004,0.8418,0.1951,0.1393,0.187,0.1387,0.1181
ore_ont_891.owl,3539,1226,10783,6907,4845,1875,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0756,69.0429,3.4272,0.269,10.4274,,0.4568,0.0484,0.18,0.0576,0.2669,0.1193,,0.124,69.22290000000001,3.4848,0.5359,10.546700000000001,,0.4568
ore_ont_10892.owl,3535,1226,10826,6955,4840,1928,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0802,74.3418,3.2742,0.272,10.6512,,0.4607,0.0463,0.1863,0.0572,0.2743,0.1222,,0.1265,74.52810000000001,3.3314,0.5463,10.773399999999999,,0.4607
ore_ont_4423.owl,3538,1226,10820,6945,4843,1915,187,30,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0764,74.732,3.4314,0.2702,10.3053,,0.4844,0.0545,0.1819,0.0566,0.2723,0.1167,,0.1309,74.9139,3.488,0.5425,10.422,,0.4844
ore_ont_1062.owl,3538,1226,10820,6945,4843,1915,187,30,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0765,73.8099,3.2413,0.2849,10.3219,,0.4807,0.0459,0.1722,0.064,0.2649,0.1144,,0.12240000000000001,73.9821,3.3053,0.5498000000000001,10.4363,,0.4807
ore_ont_14367.owl,3008,1220,10650,7111,4152,2584,375,32,500,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0735,170.8185,3.2188,0.2512,8.3962,,0.4614,0.0483,0.1842,0.0606,0.283,0.1291,,0.12179999999999999,171.0027,3.2794,0.5342,8.5253,,0.4614
ore_ont_8688.owl,3003,1237,10679,7142,4152,2608,382,32,503,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0739,219.5421,3.1764,0.2557,8.6221,,0.4635,0.0453999999999999,0.2037,0.0609,0.2883,0.137,,0.11929999999999989,219.7458,3.2373000000000003,0.544,8.7591,,0.4635
ore_ont_6892.owl,3227,1137,10721,6958,4419,2162,377,33,504,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0577,132.0532,3.0824,0.2482,6.3283,,0.4508,0.0417,0.1956999999999999,0.0594,0.2816,0.1214,,0.0994,132.2489,3.1418,0.5298,6.4497,,0.4508
ore_ont_7015.owl,2356,963,15949,13590,2484,11106,0,0,3,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1003,0.3655,3.2712,0.0236,0.0771,0.0544,0.2212,0.0647,0.1438,0.0931,0.3544,0.0912,0.0886,0.16499999999999998,0.5093,3.3643,0.378,0.1683,0.143,0.2212
ore_ont_13078.owl,1903,2723,11157,9250,3800,5446,4,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.2711,1.6533,5.3465,0.0237,5.7931,4.3475,0.1986,0.0483,0.1539,0.0586,0.3091,0.1214,0.1001,0.3194,1.8072,5.4051,0.3328,5.9145,4.4476,0.1986
